State,District,Season,Year,Crop,Area_Ha,Production_Ton,Yield_TonHa
Punjab,Nawanshahr,Kharif,2016 - 2017,Maize,9000.0,40000.0,4.44
Punjab,Nawanshahr,Rabi,2016 - 2017,Sunflower,400.0,500.0,1.25
Punjab,Nawanshahr,Rabi,2017 - 2018,Rapeseed &Mustard,1700.0,2500.0,1.47
Punjab,Nawanshahr,Kharif,2017 - 2018,Rice,60000.0,282000.0,4.7
Punjab,Nawanshahr,Whole Year,2017 - 2018,Sugarcane,6000.0,483000.0,80.5
Punjab,Nawanshahr,Rabi,2017 - 2018,Wheat,77000.0,385000.0,5.0
Punjab,Nawanshahr,Kharif,2017 - 2018,Maize,8000.0,33000.0,4.13
Punjab,Nawanshahr,Rabi,2017 - 2018,Moong(Green Gram),200.0,200.0,1.0
Punjab,Nawanshahr,Rabi,2017 - 2018,Sunflower,100.0,200.0,2.0
Punjab,Nawanshahr,Rabi,2018 - 2019,Rapeseed &Mustard,1500.0,2200.0,1.47
Punjab,Nawanshahr,Kharif,2018 - 2019,Rice,60000.0,237000.0,3.95
Punjab,Nawanshahr,Whole Year,2018 - 2019,Sugarcane,6000.0,467000.0,77.83
Punjab,Nawanshahr,Rabi,2018 - 2019,Wheat,77000.0,385000.0,5.0
Punjab,Nawanshahr,Kharif,2018 - 2019,Maize,7700.0,31200.0,4.05
Punjab,Nawanshahr,Rabi,2018 - 2019,Moong(Green Gram),300.0,200.0,0.67
Punjab,Nawanshahr,Rabi,2018 - 2019,Peas & beans (Pulses),100.0,100.0,1.0
Punjab,Nawanshahr,Rabi,2019 - 2020,Rapeseed &Mustard,1100.0,1600.0,1.45
Punjab,Nawanshahr,Kharif,2019 - 2020,Rice,60000.0,251000.0,4.18
Punjab,Nawanshahr,Whole Year,2019 - 2020,Sugarcane,6000.0,458000.0,76.33
Punjab,Nawanshahr,Rabi,2019 - 2020,Wheat,77000.0,391000.0,5.08
Punjab,Nawanshahr,Kharif,2019 - 2020,Maize,7700.0,33600.0,4.36
Punjab,Nawanshahr,Rabi,2019 - 2020,Moong(Green Gram),200.0,200.0,1.0
Punjab,Nawanshahr,Rabi,2019 - 2020,Sunflower,100.0,200.0,2.0
Punjab,Nawanshahr,Rabi,2019 - 2020,other oilseeds,400.0,600.0,1.5
Punjab,Nawanshahr,Rabi,2020 - 2021,Rapeseed &Mustard,1200.0,1900.0,1.58
Punjab,Nawanshahr,Kharif,2020 - 2021,Rice,61900.0,270000.0,4.36
Punjab,Nawanshahr,Whole Year,2020 - 2021,Sugarcane,5600.0,446000.0,79.64
Punjab,Nawanshahr,Rabi,2020 - 2021,Wheat,77700.0,384000.0,4.94
Punjab,Nawanshahr,Kharif,2020 - 2021,Maize,6800.0,38700.0,5.69
Punjab,Nawanshahr,Kharif,2020 - 2021,Guar seed,100.0,100.0,1.0
Punjab,Nawanshahr,Rabi,2020 - 2021,other oilseeds,400.0,600.0,1.5
Punjab,Nawanshahr,Rabi,2021 - 2022,Rapeseed &Mustard,1300.0,1900.0,1.46
Punjab,Nawanshahr,Kharif,2021 - 2022,Rice,60900.0,275000.0,4.52
Punjab,Nawanshahr,Whole Year,2021 - 2022,Sugarcane,6000.0,507000.0,84.5
Punjab,Nawanshahr,Rabi,2021 - 2022,Wheat,77300.0,299000.0,3.87
Punjab,Nawanshahr,Kharif,2021 - 2022,Maize,21400.0,67600.0,3.16
Punjab,Nawanshahr,Rabi,2021 - 2022,Peas & beans (Pulses),100.0,100.0,1.0
Punjab,Nawanshahr,Rabi,2022 - 2023,Rapeseed &Mustard,1500.0,2500.0,1.67
Punjab,Nawanshahr,Kharif,2022 - 2023,Rice,63000.0,224000.0,3.56
Punjab,Nawanshahr,Whole Year,2022 - 2023,Sugarcane,5300.0,465000.0,87.74
Punjab,Nawanshahr,Rabi,2022 - 2023,Wheat,78100.0,386300.0,4.95
Punjab,Nawanshahr,Kharif,2022 - 2023,Maize,6400.0,35900.0,5.61
Punjab,Nawanshahr,Rabi,2022 - 2023,other oilseeds,400.0,600.0,1.5
Punjab,Pathankot,Rabi,2012 - 2013,Gram,100.0,100.0,1.0
Punjab,Pathankot,Rabi,2012 - 2013,Masoor,100.0,100.0,1.0
Punjab,Pathankot,Rabi,2012 - 2013,Rapeseed &Mustard,1000.0,1000.0,1.0
Punjab,Pathankot,Kharif,2012 - 2013,Rice,27000.0,76000.0,2.81
Punjab,Pathankot,Kharif,2012 - 2013,Sesamum,500.0,200.0,0.4
Punjab,Pathankot,Whole Year,2012 - 2013,Sugarcane,4000.0,297000.0,74.25
Punjab,Pathankot,Kharif,2012 - 2013,Urad,1200.0,500.0,0.42
Punjab,Pathankot,Rabi,2012 - 2013,Wheat,42000.0,173000.0,4.12
Punjab,Pathankot,Kharif,2012 - 2013,Maize,9000.0,24000.0,2.67
Punjab,Pathankot,Rabi,2012 - 2013,Barley,1000.0,3000.0,3.0
Punjab,Pathankot,Rabi,2013 - 2014,Masoor,100.0,70.0,0.7
Punjab,Pathankot,Rabi,2013 - 2014,Rapeseed &Mustard,1000.0,1300.0,1.3
Punjab,Pathankot,Kharif,2013 - 2014,Rice,29000.0,78000.0,2.69
Punjab,Pathankot,Kharif,2013 - 2014,Sesamum,600.0,300.0,0.5
Punjab,Pathankot,Whole Year,2013 - 2014,Sugarcane,4000.0,234000.0,58.5
Punjab,Pathankot,Kharif,2013 - 2014,Urad,1300.0,610.0,0.47
Punjab,Pathankot,Rabi,2013 - 2014,Wheat,42000.0,167000.0,3.98
Punjab,Pathankot,Kharif,2013 - 2014,Maize,9000.0,28000.0,3.11
Punjab,Pathankot,Rabi,2014 - 2015,Rapeseed &Mustard,1000.0,1100.0,1.1
Punjab,Pathankot,Kharif,2014 - 2015,Rice,29000.0,72000.0,2.48
Punjab,Pathankot,Kharif,2014 - 2015,Sesamum,400.0,200.0,0.5
Punjab,Pathankot,Whole Year,2014 - 2015,Sugarcane,4000.0,253000.0,63.25
Punjab,Pathankot,Kharif,2014 - 2015,Urad,1200.0,670.0,0.56
Punjab,Pathankot,Rabi,2014 - 2015,Wheat,42000.0,115000.0,2.74
Punjab,Pathankot,Kharif,2014 - 2015,Maize,8000.0,18000.0,2.25
Punjab,Pathankot,Rabi,2015 - 2016,Gram,100.0,130.0,1.3
Punjab,Pathankot,Rabi,2015 - 2016,Rapeseed &Mustard,1000.0,1000.0,1.0
Punjab,Pathankot,Kharif,2015 - 2016,Rice,28000.0,88000.0,3.14
Punjab,Pathankot,Kharif,2015 - 2016,Sesamum,400.0,160.0,0.4
Punjab,Pathankot,Whole Year,2015 - 2016,Sugarcane,4000.0,266000.0,66.5
Punjab,Pathankot,Kharif,2015 - 2016,Urad,1100.0,460.0,0.42
Punjab,Pathankot,Rabi,2015 - 2016,Wheat,41000.0,166000.0,4.05
Punjab,Pathankot,Kharif,2015 - 2016,Maize,7000.0,16000.0,2.29
Punjab,Pathankot,Rabi,2016 - 2017,Gram,100.0,100.0,1.0
Punjab,Pathankot,Rabi,2016 - 2017,Rapeseed &Mustard,1000.0,1400.0,1.4
Punjab,Pathankot,Kharif,2016 - 2017,Rice,28000.0,77000.0,2.75
Punjab,Pathankot,Kharif,2016 - 2017,Sesamum,400.0,100.0,0.25
Punjab,Pathankot,Whole Year,2016 - 2017,Sugarcane,4000.0,307000.0,76.75
Punjab,Pathankot,Kharif,2016 - 2017,Urad,1200.0,500.0,0.42
Punjab,Pathankot,Rabi,2016 - 2017,Wheat,41000.0,168000.0,4.1
Punjab,Pathankot,Kharif,2016 - 2017,Maize,8000.0,22000.0,2.75
Punjab,Pathankot,Rabi,2017 - 2018,Gram,100.0,100.0,1.0
Punjab,Pathankot,Rabi,2017 - 2018,Rapeseed &Mustard,900.0,1000.0,1.11
Punjab,Pathankot,Kharif,2017 - 2018,Rice,28000.0,86000.0,3.07
Punjab,Pathankot,Kharif,2017 - 2018,Sesamum,400.0,200.0,0.5
Punjab,Pathankot,Whole Year,2017 - 2018,Sugarcane,4000.0,292000.0,73.0
Punjab,Pathankot,Rabi,2017 - 2018,Wheat,41000.0,165000.0,4.02
Punjab,Pathankot,Kharif,2017 - 2018,Maize,8000.0,19000.0,2.38
Punjab,Pathankot,Rabi,2017 - 2018,Moong(Green Gram),500.0,500.0,1.0
Punjab,Pathankot,Rabi,2018 - 2019,Gram,100.0,100.0,1.0
Punjab,Pathankot,Rabi,2018 - 2019,Rapeseed &Mustard,900.0,1100.0,1.22
Punjab,Pathankot,Kharif,2018 - 2019,Rice,28000.0,91000.0,3.25
Punjab,Pathankot,Kharif,2018 - 2019,Sesamum,500.0,100.0,0.2
Punjab,Pathankot,Whole Year,2018 - 2019,Sugarcane,4000.0,281000.0,70.25
Punjab,Pathankot,Kharif,2018 - 2019,Urad,1300.0,600.0,0.46
Punjab,Pathankot,Rabi,2018 - 2019,Wheat,41000.0,163000.0,3.98
Punjab,Pathankot,Kharif,2018 - 2019,Maize,8100.0,16500.0,2.04
Punjab,Pathankot,Rabi,2018 - 2019,Moong(Green Gram),700.0,700.0,1.0
Punjab,Pathankot,Rabi,2019 - 2020,Rapeseed &Mustard,900.0,1300.0,1.44
Punjab,Pathankot,Kharif,2019 - 2020,Rice,28000.0,86000.0,3.07
Punjab,Pathankot,Kharif,2019 - 2020,Sesamum,500.0,200.0,0.4
Punjab,Pathankot,Whole Year,2019 - 2020,Sugarcane,4200.0,304000.0,72.38
Punjab,Pathankot,Kharif,2019 - 2020,Urad,1200.0,500.0,0.42
Punjab,Pathankot,Rabi,2019 - 2020,Wheat,40000.0,158000.0,3.95
Punjab,Pathankot,Kharif,2019 - 2020,Maize,8600.0,25800.0,3.0
Punjab,Pathankot,Rabi,2020 - 2021,Gram,100.0,100.0,1.0
Punjab,Pathankot,Rabi,2020 - 2021,Rapeseed &Mustard,1000.0,1900.0,1.9
Punjab,Pathankot,Kharif,2020 - 2021,Rice,28600.0,105000.0,3.67
Punjab,Pathankot,Kharif,2020 - 2021,Sesamum,500.0,100.0,0.2
Punjab,Pathankot,Whole Year,2020 - 2021,Sugarcane,4000.0,323000.0,80.75
Punjab,Pathankot,Kharif,2020 - 2021,Urad,1200.0,600.0,0.5
Punjab,Pathankot,Rabi,2020 - 2021,Wheat,42000.0,182000.0,4.33
Punjab,Pathankot,Kharif,2020 - 2021,Maize,7800.0,28700.0,3.68
Punjab,Pathankot,Rabi,2021 - 2022,Rapeseed &Mustard,1000.0,1100.0,1.1
Punjab,Pathankot,Kharif,2021 - 2022,Rice,27600.0,97000.0,3.51
Punjab,Pathankot,Kharif,2021 - 2022,Sesamum,500.0,100.0,0.2
Punjab,Pathankot,Whole Year,2021 - 2022,Sugarcane,3500.0,290000.0,82.86
Punjab,Pathankot,Kharif,2021 - 2022,Urad,900.0,400.0,0.44
Punjab,Pathankot,Rabi,2021 - 2022,Wheat,39400.0,144000.0,3.65
Punjab,Pathankot,Kharif,2021 - 2022,Maize,5900.0,23800.0,4.03
Punjab,Pathankot,Rabi,2022 - 2023,Rapeseed &Mustard,1000.0,1500.0,1.5
Punjab,Pathankot,Kharif,2022 - 2023,Rice,30100.0,82000.0,2.72
Punjab,Pathankot,Kharif,2022 - 2023,Sesamum,400.0,100.0,0.25
Punjab,Pathankot,Whole Year,2022 - 2023,Sugarcane,3700.0,308000.0,83.24
Punjab,Pathankot,Kharif,2022 - 2023,Urad,1000.0,400.0,0.4
Punjab,Pathankot,Rabi,2022 - 2023,Wheat,40100.0,160300.0,4.0
Punjab,Pathankot,Kharif,2022 - 2023,Maize,7000.0,19000.0,2.71
Punjab,Patiala,Kharif,2012 - 2013,Arhar/Tur,100.0,100.0,1.0
Punjab,Patiala,Rabi,2012 - 2013,Rapeseed &Mustard,1000.0,1400.0,1.4
Punjab,Patiala,Kharif,2012 - 2013,Rice,233000.0,922000.0,3.96
Punjab,Patiala,Whole Year,2012 - 2013,Sugarcane,2000.0,184000.0,92.0
Punjab,Patiala,Rabi,2012 - 2013,Wheat,234000.0,1123000.0,4.8
Punjab,Patiala,Kharif,2012 - 2013,Maize,1000.0,4000.0,4.0
Punjab,Patiala,Kharif,2012 - 2013,Cotton(lint),1000.0,3000.0,3.0
Punjab,Patiala,Rabi,2012 - 2013,Sunflower,1000.0,1600.0,1.6
Punjab,Patiala,Rabi,2013 - 2014,Rapeseed &Mustard,1000.0,1400.0,1.4
Punjab,Patiala,Kharif,2013 - 2014,Rice,231000.0,959000.0,4.15
Punjab,Patiala,Whole Year,2013 - 2014,Sugarcane,3000.0,281000.0,93.67
Punjab,Patiala,Rabi,2013 - 2014,Wheat,232000.0,1153000.0,4.97
Punjab,Patiala,Kharif,2013 - 2014,Maize,1000.0,5000.0,5.0
Punjab,Patiala,Rabi,2013 - 2014,Barley,1000.0,4000.0,4.0
Punjab,Patiala,Rabi,2014 - 2015,Gram,100.0,110.0,1.1
Punjab,Patiala,Rabi,2014 - 2015,Rapeseed &Mustard,1000.0,1700.0,1.7
Punjab,Patiala,Kharif,2014 - 2015,Rice,230000.0,904000.0,3.93
Punjab,Patiala,Whole Year,2014 - 2015,Sugarcane,3000.0,272000.0,90.67
Punjab,Patiala,Rabi,2014 - 2015,Wheat,233000.0,1024000.0,4.39
Punjab,Patiala,Kharif,2014 - 2015,Maize,1000.0,5000.0,5.0
Punjab,Patiala,Rabi,2014 - 2015,Peas & beans (Pulses),400.0,460.0,1.15
Punjab,Patiala,Rabi,2014 - 2015,Barley,1000.0,4100.0,4.1
Punjab,Patiala,Rabi,2015 - 2016,Rapeseed &Mustard,1000.0,1500.0,1.5
Punjab,Patiala,Kharif,2015 - 2016,Rice,230000.0,910000.0,3.96
Punjab,Patiala,Whole Year,2015 - 2016,Sugarcane,2000.0,176000.0,88.0
Punjab,Patiala,Rabi,2015 - 2016,Wheat,234000.0,1073000.0,4.59
Punjab,Patiala,Kharif,2015 - 2016,Maize,1000.0,3000.0,3.0
Punjab,Patiala,Kharif,2015 - 2016,Moong(Green Gram),100.0,70.0,0.7
Punjab,Patiala,Rabi,2015 - 2016,Peas & beans (Pulses),1400.0,2100.0,1.5
Punjab,Patiala,Rabi,2015 - 2016,Barley,1000.0,4000.0,4.0
Punjab,Patiala,Kharif,2015 - 2016,Cotton(lint),1000.0,1000.0,1.0
Punjab,Patiala,Rabi,2016 - 2017,Rapeseed &Mustard,800.0,1300.0,1.63
Punjab,Patiala,Kharif,2016 - 2017,Rice,232000.0,984000.0,4.24
Punjab,Patiala,Whole Year,2016 - 2017,Sugarcane,2000.0,183000.0,91.5
Punjab,Patiala,Rabi,2016 - 2017,Wheat,231000.0,1193000.0,5.16
Punjab,Patiala,Kharif,2016 - 2017,Maize,1000.0,5000.0,5.0
Punjab,Patiala,Rabi,2016 - 2017,Peas & beans (Pulses),1400.0,2100.0,1.5
Punjab,Patiala,Rabi,2016 - 2017,Barley,500.0,2600.0,5.2
Punjab,Patiala,Kharif,2016 - 2017,Cotton(lint),1000.0,4000.0,4.0
Punjab,Patiala,Rabi,2016 - 2017,Sunflower,700.0,1200.0,1.71
Punjab,Patiala,Rabi,2017 - 2018,Rapeseed &Mustard,700.0,1100.0,1.57
Punjab,Patiala,Kharif,2017 - 2018,Rice,233000.0,1001000.0,4.3
Punjab,Patiala,Whole Year,2017 - 2018,Sugarcane,2000.0,204000.0,102.0
Punjab,Patiala,Kharif,2017 - 2018,Urad,1100.0,500.0,0.45
Punjab,Patiala,Rabi,2017 - 2018,Wheat,232000.0,1223000.0,5.27
Punjab,Patiala,Kharif,2017 - 2018,Maize,1000.0,4000.0,4.0
Punjab,Patiala,Rabi,2017 - 2018,Moong(Green Gram),400.0,400.0,1.0
Punjab,Patiala,Rabi,2017 - 2018,Barley,500.0,2700.0,5.4
Punjab,Patiala,Kharif,2017 - 2018,Cotton(lint),1000.0,4000.0,4.0
Punjab,Patiala,Rabi,2017 - 2018,Sunflower,1500.0,3100.0,2.07
Punjab,Patiala,Rabi,2018 - 2019,Rapeseed &Mustard,700.0,1200.0,1.71
Punjab,Patiala,Kharif,2018 - 2019,Rice,234000.0,920000.0,3.93
Punjab,Patiala,Whole Year,2018 - 2019,Sugarcane,2000.0,189000.0,94.5
Punjab,Patiala,Rabi,2018 - 2019,Wheat,233000.0,1275000.0,5.47
Punjab,Patiala,Kharif,2018 - 2019,Maize,800.0,2000.0,2.5
Punjab,Patiala,Rabi,2018 - 2019,Moong(Green Gram),400.0,400.0,1.0
Punjab,Patiala,Rabi,2018 - 2019,Peas & beans (Pulses),1600.0,2400.0,1.5
Punjab,Patiala,Rabi,2018 - 2019,Barley,400.0,1800.0,4.5
Punjab,Patiala,Kharif,2018 - 2019,Cotton(lint),300.0,1300.0,4.33
Punjab,Patiala,Rabi,2018 - 2019,Sunflower,1000.0,1800.0,1.8
Punjab,Patiala,Rabi,2019 - 2020,Rapeseed &Mustard,700.0,1200.0,1.71
Punjab,Patiala,Kharif,2019 - 2020,Rice,235000.0,928000.0,3.95
Punjab,Patiala,Whole Year,2019 - 2020,Sugarcane,1600.0,134000.0,83.75
Punjab,Patiala,Rabi,2019 - 2020,Wheat,234000.0,1116000.0,4.77
Punjab,Patiala,Kharif,2019 - 2020,Maize,800.0,2200.0,2.75
Punjab,Patiala,Rabi,2019 - 2020,Moong(Green Gram),600.0,600.0,1.0
Punjab,Patiala,Rabi,2019 - 2020,Barley,300.0,1100.0,3.67
Punjab,Patiala,Kharif,2019 - 2020,Cotton(lint),100.0,500.0,5.0
Punjab,Patiala,Rabi,2019 - 2020,Sunflower,1100.0,1900.0,1.73
Punjab,Patiala,Rabi,2020 - 2021,Rapeseed &Mustard,700.0,1300.0,1.86
Punjab,Patiala,Kharif,2020 - 2021,Rice,234300.0,1048000.0,4.47
Punjab,Patiala,Whole Year,2020 - 2021,Sugarcane,1500.0,122000.0,81.33
Punjab,Patiala,Rabi,2020 - 2021,Wheat,233700.0,1162000.0,4.97
Punjab,Patiala,Kharif,2020 - 2021,Maize,900.0,2500.0,2.78
Punjab,Patiala,Rabi,2020 - 2021,Barley,300.0,1200.0,4.0
Punjab,Patiala,Rabi,2020 - 2021,Sunflower,700.0,1300.0,1.86
Punjab,Patiala,Rabi,2021 - 2022,Rapeseed &Mustard,1000.0,1500.0,1.5
Punjab,Patiala,Kharif,2021 - 2022,Rice,233700.0,1008000.0,4.31
Punjab,Patiala,Whole Year,2021 - 2022,Sugarcane,1500.0,126000.0,84.0
Punjab,Patiala,Rabi,2021 - 2022,Wheat,233500.0,907000.0,3.88
Punjab,Patiala,Rabi,2021 - 2022,Peas & beans (Pulses),1700.0,1800.0,1.06
Punjab,Patiala,Rabi,2021 - 2022,Barley,300.0,900.0,3.0
Punjab,Patiala,Rabi,2021 - 2022,Sunflower,300.0,500.0,1.67
Punjab,Patiala,Rabi,2022 - 2023,Rapeseed &Mustard,1100.0,1800.0,1.64
Punjab,Patiala,Kharif,2022 - 2023,Rice,233600.0,966000.0,4.14
Punjab,Patiala,Whole Year,2022 - 2023,Sugarcane,1500.0,134000.0,89.33
Punjab,Patiala,Rabi,2022 - 2023,Wheat,233300.0,1145100.0,4.91
Punjab,Patiala,Kharif,2022 - 2023,Maize,700.0,1900.0,2.71
Punjab,Patiala,Rabi,2022 - 2023,Barley,300.0,1100.0,3.67
Punjab,Patiala,Rabi,2022 - 2023,Sunflower,300.0,600.0,2.0
Punjab,Rupnagar,Rabi,2012 - 2013,Gram,100.0,200.0,2.0
Punjab,Rupnagar,Rabi,2012 - 2013,Rapeseed &Mustard,2000.0,2000.0,1.0
Punjab,Rupnagar,Kharif,2012 - 2013,Rice,38000.0,145000.0,3.82
Punjab,Rupnagar,Kharif,2012 - 2013,Sesamum,200.0,100.0,0.5
Punjab,Rupnagar,Whole Year,2012 - 2013,Sugarcane,3000.0,227000.0,75.67
Punjab,Rupnagar,Kharif,2012 - 2013,Urad,100.0,,0.0
Punjab,Rupnagar,Rabi,2012 - 2013,Wheat,63000.0,284000.0,4.51
Punjab,Rupnagar,Kharif,2012 - 2013,Maize,23000.0,74000.0,3.22
Punjab,Rupnagar,Rabi,2013 - 2014,Rapeseed &Mustard,2000.0,2000.0,1.0
Punjab,Rupnagar,Kharif,2013 - 2014,Rice,37000.0,128000.0,3.46
Punjab,Rupnagar,Kharif,2013 - 2014,Sesamum,100.0,,0.0
Punjab,Rupnagar,Whole Year,2013 - 2014,Sugarcane,2000.0,152000.0,76.0
Punjab,Rupnagar,Rabi,2013 - 2014,Wheat,67000.0,307000.0,4.58
Punjab,Rupnagar,Kharif,2013 - 2014,Maize,23000.0,74000.0,3.22
Punjab,Rupnagar,Kharif,2014 - 2015,Arhar/Tur,100.0,90.0,0.9
Punjab,Rupnagar,Rabi,2014 - 2015,Gram,100.0,140.0,1.4
Punjab,Rupnagar,Rabi,2014 - 2015,Masoor,100.0,60.0,0.6
Punjab,Rupnagar,Rabi,2014 - 2015,Rapeseed &Mustard,2000.0,2300.0,1.15
Punjab,Rupnagar,Kharif,2014 - 2015,Rice,36000.0,129000.0,3.58
Punjab,Rupnagar,Kharif,2014 - 2015,Sesamum,100.0,,0.0
Punjab,Rupnagar,Whole Year,2014 - 2015,Sugarcane,3000.0,238000.0,79.33
Punjab,Rupnagar,Rabi,2014 - 2015,Wheat,66000.0,266000.0,4.03
Punjab,Rupnagar,Kharif,2014 - 2015,Maize,20000.0,58000.0,2.9
Punjab,Rupnagar,Kharif,2015 - 2016,Arhar/Tur,100.0,100.0,1.0
Punjab,Rupnagar,Rabi,2015 - 2016,Gram,100.0,130.0,1.3
Punjab,Rupnagar,Rabi,2015 - 2016,Rapeseed &Mustard,2000.0,2300.0,1.15
Punjab,Rupnagar,Kharif,2015 - 2016,Rice,36000.0,161000.0,4.47
Punjab,Rupnagar,Kharif,2015 - 2016,Sesamum,100.0,30.0,0.3
Punjab,Rupnagar,Whole Year,2015 - 2016,Sugarcane,3000.0,221000.0,73.67
Punjab,Rupnagar,Rabi,2015 - 2016,Wheat,64000.0,274000.0,4.28
Punjab,Rupnagar,Kharif,2015 - 2016,Maize,20000.0,74000.0,3.7
Punjab,Rupnagar,Kharif,2016 - 2017,Arhar/Tur,100.0,100.0,1.0
Punjab,Rupnagar,Rabi,2016 - 2017,Rapeseed &Mustard,2100.0,2600.0,1.24
Punjab,Rupnagar,Kharif,2016 - 2017,Rice,38000.0,172000.0,4.53
Punjab,Rupnagar,Kharif,2016 - 2017,Sesamum,200.0,100.0,0.5
Punjab,Rupnagar,Whole Year,2016 - 2017,Sugarcane,3000.0,241000.0,80.33
Punjab,Rupnagar,Rabi,2016 - 2017,Wheat,68000.0,328000.0,4.82
Punjab,Rupnagar,Kharif,2016 - 2017,Maize,21000.0,79000.0,3.76
Punjab,Rupnagar,Rabi,2016 - 2017,Barley,100.0,300.0,3.0
Punjab,Rupnagar,Rabi,2017 - 2018,Rapeseed &Mustard,2000.0,2600.0,1.3
Punjab,Rupnagar,Kharif,2017 - 2018,Rice,40000.0,170000.0,4.25
Punjab,Rupnagar,Kharif,2017 - 2018,Sesamum,200.0,,0.0
Punjab,Rupnagar,Whole Year,2017 - 2018,Sugarcane,3000.0,229000.0,76.33
Punjab,Rupnagar,Rabi,2017 - 2018,Wheat,67000.0,326000.0,4.87
Punjab,Rupnagar,Kharif,2017 - 2018,Maize,22000.0,91000.0,4.14
Punjab,Rupnagar,Rabi,2017 - 2018,Moong(Green Gram),800.0,600.0,0.75
Punjab,Rupnagar,Rabi,2017 - 2018,Barley,100.0,400.0,4.0
Punjab,Rupnagar,Rabi,2018 - 2019,Rapeseed &Mustard,1800.0,2300.0,1.28
Punjab,Rupnagar,Kharif,2018 - 2019,Rice,41000.0,142000.0,3.46
Punjab,Rupnagar,Kharif,2018 - 2019,Sesamum,200.0,100.0,0.5
Punjab,Rupnagar,Whole Year,2018 - 2019,Sugarcane,2000.0,148000.0,74.0
Punjab,Rupnagar,Rabi,2018 - 2019,Wheat,69000.0,315000.0,4.57
Punjab,Rupnagar,Kharif,2018 - 2019,Maize,20400.0,76800.0,3.76
Punjab,Rupnagar,Rabi,2018 - 2019,Moong(Green Gram),800.0,600.0,0.75
Punjab,Rupnagar,Rabi,2018 - 2019,Barley,100.0,400.0,4.0
Punjab,Rupnagar,Kharif,2018 - 2019,Bajra,400.0,200.0,0.5
Punjab,Rupnagar,Rabi,2019 - 2020,Rapeseed &Mustard,1500.0,1700.0,1.13
Punjab,Rupnagar,Kharif,2019 - 2020,Rice,40000.0,144000.0,3.6
Punjab,Rupnagar,Kharif,2019 - 2020,Sesamum,100.0,,0.0
Punjab,Rupnagar,Whole Year,2019 - 2020,Sugarcane,2200.0,167000.0,75.91
Punjab,Rupnagar,Rabi,2019 - 2020,Wheat,69000.0,299000.0,4.33
Punjab,Rupnagar,Kharif,2019 - 2020,Maize,21500.0,76900.0,3.58
Punjab,Rupnagar,Rabi,2019 - 2020,Moong(Green Gram),200.0,100.0,0.5
Punjab,Rupnagar,Rabi,2019 - 2020,Barley,100.0,400.0,4.0
Punjab,Rupnagar,Rabi,2019 - 2020,other oilseeds,200.0,200.0,1.0
Punjab,Rupnagar,Rabi,2020 - 2021,Rapeseed &Mustard,2300.0,3200.0,1.39
Punjab,Rupnagar,Kharif,2020 - 2021,Rice,40300.0,180000.0,4.47
Punjab,Rupnagar,Kharif,2020 - 2021,Sesamum,100.0,0.0,0.0
Punjab,Rupnagar,Whole Year,2020 - 2021,Sugarcane,2300.0,177000.0,76.96
Punjab,Rupnagar,Rabi,2020 - 2021,Wheat,68700.0,310000.0,4.51
Punjab,Rupnagar,Kharif,2020 - 2021,Maize,21800.0,83600.0,3.83
Punjab,Rupnagar,Rabi,2020 - 2021,Barley,100.0,500.0,5.0
Punjab,Rupnagar,Rabi,2020 - 2021,other oilseeds,400.0,600.0,1.5
Punjab,Rupnagar,Rabi,2021 - 2022,Rapeseed &Mustard,1000.0,1400.0,1.4
Punjab,Rupnagar,Kharif,2021 - 2022,Rice,40100.0,169000.0,4.21
Punjab,Rupnagar,Kharif,2021 - 2022,Sesamum,100.0,100.0,1.0
Punjab,Rupnagar,Whole Year,2021 - 2022,Sugarcane,2300.0,172000.0,74.78
Punjab,Rupnagar,Rabi,2021 - 2022,Wheat,68600.0,248000.0,3.62
Punjab,Rupnagar,Kharif,2021 - 2022,Maize,7200.0,29200.0,4.06
Punjab,Rupnagar,Kharif,2021 - 2022,Guar seed,1500.0,1600.0,1.07
Punjab,Rupnagar,Rabi,2021 - 2022,Barley,100.0,300.0,3.0
Punjab,Rupnagar,Rabi,2022 - 2023,Gram,100.0,100.0,1.0
Punjab,Rupnagar,Rabi,2022 - 2023,Rapeseed &Mustard,2900.0,3500.0,1.21
Punjab,Rupnagar,Kharif,2022 - 2023,Rice,40800.0,149000.0,3.65
Punjab,Rupnagar,Whole Year,2022 - 2023,Sugarcane,2400.0,186000.0,77.5
Punjab,Rupnagar,Kharif,2022 - 2023,Urad,100.0,0.0,0.0
Punjab,Rupnagar,Rabi,2022 - 2023,Wheat,67900.0,306300.0,4.51
Punjab,Rupnagar,Kharif,2022 - 2023,Maize,20300.0,80800.0,3.98
Punjab,Rupnagar,Rabi,2022 - 2023,Barley,100.0,400.0,4.0
Punjab,Rupnagar,Rabi,2022 - 2023,other oilseeds,300.0,400.0,1.33
Punjab,S.a.s nagar,Kharif,2012 - 2013,Arhar/Tur,200.0,200.0,1.0
Punjab,S.a.s nagar,Rabi,2012 - 2013,Masoor,200.0,100.0,0.5
Punjab,S.a.s nagar,Kharif,2012 - 2013,Rice,31000.0,117000.0,3.77
Punjab,S.a.s nagar,Whole Year,2012 - 2013,Sugarcane,1000.0,57000.0,57.0
Punjab,S.a.s nagar,Kharif,2012 - 2013,Urad,200.0,200.0,1.0
Punjab,S.a.s nagar,Rabi,2012 - 2013,Wheat,54000.0,233000.0,4.31
