State,District,Season,Year,Crop,Area_Ha,Production_Ton,Yield_TonHa,Start_Year,District_norm,State_norm,latitude,longitude,soil_ph,soil_oc,clay_pct,sand_pct,cec_cmol,avg_temp,humidity_avg,rain_total,solar_avg
Uttar Pradesh,Meerut,Kharif,2015 - 2016,Moong(Green Gram),72.0,16.0,0.22,2015,meerut,uttar pradesh,29.00120163,77.77536476360262,7.5,24.0,21.1,40.5,12.4,30.60155737704918,59.76745901639345,666.53,19.303934426229503
Uttar Pradesh,Meerut,Rabi,2015 - 2016,Onion,22.0,259.0,11.77,2015,meerut,uttar pradesh,29.00120163,77.77536476360262,7.5,24.0,21.1,40.5,12.4,20.128852459016393,33.72027322404372,43.72,14.075628415300548
Uttar Pradesh,Meerut,Rabi,2015 - 2016,Peas & beans (Pulses),362.0,360.0,0.99,2015,meerut,uttar pradesh,29.00120163,77.77536476360262,7.5,24.0,21.1,40.5,12.4,20.128852459016393,33.72027322404372,43.72,14.075628415300548
Uttar Pradesh,Meerut,Rabi,2015 - 2016,Potato,6415.0,135286.0,21.09,2015,meerut,uttar pradesh,29.00120163,77.77536476360262,7.5,24.0,21.1,40.5,12.4,20.128852459016393,33.72027322404372,43.72,14.075628415300548
Uttar Pradesh,Meerut,Rabi,2015 - 2016,Rapeseed &Mustard,6263.0,6699.0,1.07,2015,meerut,uttar pradesh,29.00120163,77.77536476360262,7.5,24.0,21.1,40.5,12.4,20.128852459016393,33.72027322404372,43.72,14.075628415300548
Uttar Pradesh,Meerut,Kharif,2015 - 2016,Rice,17165.0,49950.0,2.91,2015,meerut,uttar pradesh,29.00120163,77.77536476360262,7.5,24.0,21.1,40.5,12.4,30.60155737704918,59.76745901639345,666.53,19.303934426229503
Uttar Pradesh,Meerut,Kharif,2015 - 2016,Sesamum,8.0,2.0,0.25,2015,meerut,uttar pradesh,29.00120163,77.77536476360262,7.5,24.0,21.1,40.5,12.4,30.60155737704918,59.76745901639345,666.53,19.303934426229503
Uttar Pradesh,Meerut,Kharif,2015 - 2016,Sugarcane,118837.0,9443739.0,79.47,2015,meerut,uttar pradesh,29.00120163,77.77536476360262,7.5,24.0,21.1,40.5,12.4,30.60155737704918,59.76745901639345,666.53,19.303934426229503
Uttar Pradesh,Meerut,Kharif,2015 - 2016,Urad,939.0,273.0,0.29,2015,meerut,uttar pradesh,29.00120163,77.77536476360262,7.5,24.0,21.1,40.5,12.4,30.60155737704918,59.76745901639345,666.53,19.303934426229503
Uttar Pradesh,Meerut,Rabi,2015 - 2016,Wheat,75480.0,308562.0,4.09,2015,meerut,uttar pradesh,29.00120163,77.77536476360262,7.5,24.0,21.1,40.5,12.4,20.128852459016393,33.72027322404372,43.72,14.075628415300548
Uttar Pradesh,Meerut,Rabi,2015 - 2016,Turmeric,11.0,12.0,1.09,2015,meerut,uttar pradesh,29.00120163,77.77536476360262,7.5,24.0,21.1,40.5,12.4,20.128852459016393,33.72027322404372,43.72,14.075628415300548
Uttar Pradesh,Meerut,Kharif,2016 - 2017,Arhar/Tur,1023.0,1248.0,1.22,2016,meerut,uttar pradesh,29.00120163,77.77536476360262,7.5,24.0,21.1,40.5,12.4,31.237131147540985,62.02008196721312,575.3599999999999,18.63122950819672
Uttar Pradesh,Meerut,Kharif,2016 - 2017,Bajra,24.0,28.0,1.17,2016,meerut,uttar pradesh,29.00120163,77.77536476360262,7.5,24.0,21.1,40.5,12.4,31.237131147540985,62.02008196721312,575.3599999999999,18.63122950819672
Uttar Pradesh,Meerut,Rabi,2016 - 2017,Barley,62.0,216.0,3.48,2016,meerut,uttar pradesh,29.00120163,77.77536476360262,7.5,24.0,21.1,40.5,12.4,19.715164835164835,33.76642857142856,41.709999999999994,14.6539010989011
Uttar Pradesh,Meerut,Rabi,2016 - 2017,Coriander,32.0,17.0,0.53,2016,meerut,uttar pradesh,29.00120163,77.77536476360262,7.5,24.0,21.1,40.5,12.4,19.715164835164835,33.76642857142856,41.709999999999994,14.6539010989011
Uttar Pradesh,Meerut,Kharif,2016 - 2017,Cotton(lint),3.0,1.0,0.33,2016,meerut,uttar pradesh,29.00120163,77.77536476360262,7.5,24.0,21.1,40.5,12.4,31.237131147540985,62.02008196721312,575.3599999999999,18.63122950819672
Uttar Pradesh,Meerut,Kharif,2016 - 2017,Dry chillies,90.0,83.0,0.92,2016,meerut,uttar pradesh,29.00120163,77.77536476360262,7.5,24.0,21.1,40.5,12.4,31.237131147540985,62.02008196721312,575.3599999999999,18.63122950819672
Uttar Pradesh,Meerut,Rabi,2016 - 2017,Gram,3.0,3.0,1.0,2016,meerut,uttar pradesh,29.00120163,77.77536476360262,7.5,24.0,21.1,40.5,12.4,19.715164835164835,33.76642857142856,41.709999999999994,14.6539010989011
Uttar Pradesh,Meerut,Kharif,2016 - 2017,Guar seed,1.0,1.0,1.0,2016,meerut,uttar pradesh,29.00120163,77.77536476360262,7.5,24.0,21.1,40.5,12.4,31.237131147540985,62.02008196721312,575.3599999999999,18.63122950819672
Uttar Pradesh,Meerut,Kharif,2016 - 2017,Maize,564.0,1312.0,2.33,2016,meerut,uttar pradesh,29.00120163,77.77536476360262,7.5,24.0,21.1,40.5,12.4,31.237131147540985,62.02008196721312,575.3599999999999,18.63122950819672
Uttar Pradesh,Meerut,Rabi,2016 - 2017,Masoor,422.0,407.0,0.96,2016,meerut,uttar pradesh,29.00120163,77.77536476360262,7.5,24.0,21.1,40.5,12.4,19.715164835164835,33.76642857142856,41.709999999999994,14.6539010989011
Uttar Pradesh,Meerut,Kharif,2016 - 2017,Moong(Green Gram),39.0,16.0,0.41,2016,meerut,uttar pradesh,29.00120163,77.77536476360262,7.5,24.0,21.1,40.5,12.4,31.237131147540985,62.02008196721312,575.3599999999999,18.63122950819672
Uttar Pradesh,Meerut,Rabi,2016 - 2017,Onion,8.0,112.0,14.0,2016,meerut,uttar pradesh,29.00120163,77.77536476360262,7.5,24.0,21.1,40.5,12.4,19.715164835164835,33.76642857142856,41.709999999999994,14.6539010989011
Uttar Pradesh,Meerut,Rabi,2016 - 2017,Peas & beans (Pulses),143.0,197.0,1.38,2016,meerut,uttar pradesh,29.00120163,77.77536476360262,7.5,24.0,21.1,40.5,12.4,19.715164835164835,33.76642857142856,41.709999999999994,14.6539010989011
Uttar Pradesh,Meerut,Rabi,2016 - 2017,Potato,5999.0,163845.0,27.31,2016,meerut,uttar pradesh,29.00120163,77.77536476360262,7.5,24.0,21.1,40.5,12.4,19.715164835164835,33.76642857142856,41.709999999999994,14.6539010989011
Uttar Pradesh,Meerut,Rabi,2016 - 2017,Rapeseed &Mustard,4964.0,6953.0,1.4,2016,meerut,uttar pradesh,29.00120163,77.77536476360262,7.5,24.0,21.1,40.5,12.4,19.715164835164835,33.76642857142856,41.709999999999994,14.6539010989011
Uttar Pradesh,Meerut,Kharif,2016 - 2017,Rice,14850.0,39293.0,2.65,2016,meerut,uttar pradesh,29.00120163,77.77536476360262,7.5,24.0,21.1,40.5,12.4,31.237131147540985,62.02008196721312,575.3599999999999,18.63122950819672
Uttar Pradesh,Meerut,Kharif,2016 - 2017,Sugarcane,131419.0,10937741.0,83.23,2016,meerut,uttar pradesh,29.00120163,77.77536476360262,7.5,24.0,21.1,40.5,12.4,31.237131147540985,62.02008196721312,575.3599999999999,18.63122950819672
Uttar Pradesh,Meerut,Kharif,2016 - 2017,Sweet potato,2.0,22.0,11.0,2016,meerut,uttar pradesh,29.00120163,77.77536476360262,7.5,24.0,21.1,40.5,12.4,31.237131147540985,62.02008196721312,575.3599999999999,18.63122950819672
Uttar Pradesh,Meerut,Kharif,2016 - 2017,Urad,1005.0,590.0,0.59,2016,meerut,uttar pradesh,29.00120163,77.77536476360262,7.5,24.0,21.1,40.5,12.4,31.237131147540985,62.02008196721312,575.3599999999999,18.63122950819672
Uttar Pradesh,Meerut,Rabi,2016 - 2017,Wheat,76095.0,332002.0,4.36,2016,meerut,uttar pradesh,29.00120163,77.77536476360262,7.5,24.0,21.1,40.5,12.4,19.715164835164835,33.76642857142856,41.709999999999994,14.6539010989011
Uttar Pradesh,Meerut,Kharif,2017 - 2018,Arhar/Tur,979.0,1626.0,1.66,2017,meerut,uttar pradesh,29.00120163,77.77536476360262,7.5,24.0,21.1,40.5,12.4,31.17049180327869,59.94032786885246,581.79,18.43081967213115
Uttar Pradesh,Meerut,Kharif,2017 - 2018,Bajra,18.0,35.0,1.94,2017,meerut,uttar pradesh,29.00120163,77.77536476360262,7.5,24.0,21.1,40.5,12.4,31.17049180327869,59.94032786885246,581.79,18.43081967213115
Uttar Pradesh,Meerut,Rabi,2017 - 2018,Barley,99.0,392.0,3.96,2017,meerut,uttar pradesh,29.00120163,77.77536476360262,7.5,24.0,21.1,40.5,12.4,19.424725274725272,36.996373626373625,16.990000000000002,14.479395604395604
Uttar Pradesh,Meerut,Rabi,2017 - 2018,Coriander,18.0,9.0,0.5,2017,meerut,uttar pradesh,29.00120163,77.77536476360262,7.5,24.0,21.1,40.5,12.4,19.424725274725272,36.996373626373625,16.990000000000002,14.479395604395604
Uttar Pradesh,Meerut,Kharif,2017 - 2018,Dry chillies,78.0,72.0,0.92,2017,meerut,uttar pradesh,29.00120163,77.77536476360262,7.5,24.0,21.1,40.5,12.4,31.17049180327869,59.94032786885246,581.79,18.43081967213115
Uttar Pradesh,Meerut,Rabi,2017 - 2018,Gram,5.0,5.0,1.0,2017,meerut,uttar pradesh,29.00120163,77.77536476360262,7.5,24.0,21.1,40.5,12.4,19.424725274725272,36.996373626373625,16.990000000000002,14.479395604395604
Uttar Pradesh,Meerut,Kharif,2017 - 2018,Guar seed,1.0,1.0,1.0,2017,meerut,uttar pradesh,29.00120163,77.77536476360262,7.5,24.0,21.1,40.5,12.4,31.17049180327869,59.94032786885246,581.79,18.43081967213115
Uttar Pradesh,Meerut,Kharif,2017 - 2018,Maize,196.0,490.0,2.5,2017,meerut,uttar pradesh,29.00120163,77.77536476360262,7.5,24.0,21.1,40.5,12.4,31.17049180327869,59.94032786885246,581.79,18.43081967213115
Uttar Pradesh,Meerut,Rabi,2017 - 2018,Maize,123.0,369.0,3.0,2017,meerut,uttar pradesh,29.00120163,77.77536476360262,7.5,24.0,21.1,40.5,12.4,19.424725274725272,36.996373626373625,16.990000000000002,14.479395604395604
Uttar Pradesh,Meerut,Rabi,2017 - 2018,Masoor,409.0,421.0,1.03,2017,meerut,uttar pradesh,29.00120163,77.77536476360262,7.5,24.0,21.1,40.5,12.4,19.424725274725272,36.996373626373625,16.990000000000002,14.479395604395604
Uttar Pradesh,Meerut,Kharif,2017 - 2018,Moong(Green Gram),72.0,28.0,0.39,2017,meerut,uttar pradesh,29.00120163,77.77536476360262,7.5,24.0,21.1,40.5,12.4,31.17049180327869,59.94032786885246,581.79,18.43081967213115
Uttar Pradesh,Meerut,Rabi,2017 - 2018,Onion,14.0,204.0,14.57,2017,meerut,uttar pradesh,29.00120163,77.77536476360262,7.5,24.0,21.1,40.5,12.4,19.424725274725272,36.996373626373625,16.990000000000002,14.479395604395604
Uttar Pradesh,Meerut,Rabi,2017 - 2018,Peas & beans (Pulses),421.0,618.0,1.47,2017,meerut,uttar pradesh,29.00120163,77.77536476360262,7.5,24.0,21.1,40.5,12.4,19.424725274725272,36.996373626373625,16.990000000000002,14.479395604395604
Uttar Pradesh,Meerut,Rabi,2017 - 2018,Potato,5497.0,189251.0,34.43,2017,meerut,uttar pradesh,29.00120163,77.77536476360262,7.5,24.0,21.1,40.5,12.4,19.424725274725272,36.996373626373625,16.990000000000002,14.479395604395604
Uttar Pradesh,Meerut,Rabi,2017 - 2018,Rapeseed &Mustard,5250.0,7452.0,1.42,2017,meerut,uttar pradesh,29.00120163,77.77536476360262,7.5,24.0,21.1,40.5,12.4,19.424725274725272,36.996373626373625,16.990000000000002,14.479395604395604
Uttar Pradesh,Meerut,Kharif,2017 - 2018,Rice,14397.0,42198.0,2.93,2017,meerut,uttar pradesh,29.00120163,77.77536476360262,7.5,24.0,21.1,40.5,12.4,31.17049180327869,59.94032786885246,581.79,18.43081967213115
Uttar Pradesh,Meerut,Kharif,2017 - 2018,Sesamum,1.0,,0.0,2017,meerut,uttar pradesh,29.00120163,77.77536476360262,7.5,24.0,21.1,40.5,12.4,31.17049180327869,59.94032786885246,581.79,18.43081967213115
Uttar Pradesh,Meerut,Kharif,2017 - 2018,Sugarcane,131645.0,12556827.0,95.38,2017,meerut,uttar pradesh,29.00120163,77.77536476360262,7.5,24.0,21.1,40.5,12.4,31.17049180327869,59.94032786885246,581.79,18.43081967213115
Uttar Pradesh,Meerut,Kharif,2017 - 2018,Sweet potato,2.0,22.0,11.0,2017,meerut,uttar pradesh,29.00120163,77.77536476360262,7.5,24.0,21.1,40.5,12.4,31.17049180327869,59.94032786885246,581.79,18.43081967213115
Uttar Pradesh,Meerut,Kharif,2017 - 2018,Urad,1100.0,979.0,0.89,2017,meerut,uttar pradesh,29.00120163,77.77536476360262,7.5,24.0,21.1,40.5,12.4,31.17049180327869,59.94032786885246,581.79,18.43081967213115
Uttar Pradesh,Meerut,Rabi,2017 - 2018,Wheat,75592.0,329959.0,4.36,2017,meerut,uttar pradesh,29.00120163,77.77536476360262,7.5,24.0,21.1,40.5,12.4,19.424725274725272,36.996373626373625,16.990000000000002,14.479395604395604
Uttar Pradesh,Meerut,Rabi,2017 - 2018,Turmeric,7.0,9.0,1.29,2017,meerut,uttar pradesh,29.00120163,77.77536476360262,7.5,24.0,21.1,40.5,12.4,19.424725274725272,36.996373626373625,16.990000000000002,14.479395604395604
Uttar Pradesh,Meerut,Kharif,2018 - 2019,Arhar/Tur,603.0,449.0,0.74,2018,meerut,uttar pradesh,29.00120163,77.77536476360262,7.5,24.0,21.1,40.5,12.4,30.588770491803277,67.7183606557377,800.8799999999999,16.944836065573774
Uttar Pradesh,Meerut,Kharif,2018 - 2019,Bajra,70.0,85.0,1.21,2018,meerut,uttar pradesh,29.00120163,77.77536476360262,7.5,24.0,21.1,40.5,12.4,30.588770491803277,67.7183606557377,800.8799999999999,16.944836065573774
Uttar Pradesh,Meerut,Rabi,2018 - 2019,Barley,133.0,560.0,4.21,2018,meerut,uttar pradesh,29.00120163,77.77536476360262,7.5,24.0,21.1,40.5,12.4,17.408461538461538,53.10802197802198,87.05,14.141373626373625
Uttar Pradesh,Meerut,Rabi,2018 - 2019,Coriander,13.0,10.0,0.77,2018,meerut,uttar pradesh,29.00120163,77.77536476360262,7.5,24.0,21.1,40.5,12.4,17.408461538461538,53.10802197802198,87.05,14.141373626373625
Uttar Pradesh,Meerut,Kharif,2018 - 2019,Cotton(lint),4.0,1.0,0.25,2018,meerut,uttar pradesh,29.00120163,77.77536476360262,7.5,24.0,21.1,40.5,12.4,30.588770491803277,67.7183606557377,800.8799999999999,16.944836065573774
Uttar Pradesh,Meerut,Kharif,2018 - 2019,Dry chillies,64.0,59.0,0.92,2018,meerut,uttar pradesh,29.00120163,77.77536476360262,7.5,24.0,21.1,40.5,12.4,30.588770491803277,67.7183606557377,800.8799999999999,16.944836065573774
Uttar Pradesh,Meerut,Rabi,2018 - 2019,Gram,12.0,14.0,1.17,2018,meerut,uttar pradesh,29.00120163,77.77536476360262,7.5,24.0,21.1,40.5,12.4,17.408461538461538,53.10802197802198,87.05,14.141373626373625
Uttar Pradesh,Meerut,Kharif,2018 - 2019,Jowar,653.0,686.0,1.05,2018,meerut,uttar pradesh,29.00120163,77.77536476360262,7.5,24.0,21.1,40.5,12.4,30.588770491803277,67.7183606557377,800.8799999999999,16.944836065573774
Uttar Pradesh,Meerut,Kharif,2018 - 2019,Maize,186.0,306.0,1.65,2018,meerut,uttar pradesh,29.00120163,77.77536476360262,7.5,24.0,21.1,40.5,12.4,30.588770491803277,67.7183606557377,800.8799999999999,16.944836065573774
Uttar Pradesh,Meerut,Rabi,2018 - 2019,Masoor,360.0,369.0,1.03,2018,meerut,uttar pradesh,29.00120163,77.77536476360262,7.5,24.0,21.1,40.5,12.4,17.408461538461538,53.10802197802198,87.05,14.141373626373625
Uttar Pradesh,Meerut,Kharif,2018 - 2019,Moong(Green Gram),33.0,27.0,0.82,2018,meerut,uttar pradesh,29.00120163,77.77536476360262,7.5,24.0,21.1,40.5,12.4,30.588770491803277,67.7183606557377,800.8799999999999,16.944836065573774
Uttar Pradesh,Meerut,Rabi,2018 - 2019,Onion,176.0,2724.0,15.48,2018,meerut,uttar pradesh,29.00120163,77.77536476360262,7.5,24.0,21.1,40.5,12.4,17.408461538461538,53.10802197802198,87.05,14.141373626373625
Uttar Pradesh,Meerut,Rabi,2018 - 2019,Peas & beans (Pulses),551.0,892.0,1.62,2018,meerut,uttar pradesh,29.00120163,77.77536476360262,7.5,24.0,21.1,40.5,12.4,17.408461538461538,53.10802197802198,87.05,14.141373626373625
Uttar Pradesh,Meerut,Rabi,2018 - 2019,Potato,5660.0,220389.0,38.94,2018,meerut,uttar pradesh,29.00120163,77.77536476360262,7.5,24.0,21.1,40.5,12.4,17.408461538461538,53.10802197802198,87.05,14.141373626373625
Uttar Pradesh,Meerut,Rabi,2018 - 2019,Rapeseed &Mustard,5998.0,8382.0,1.4,2018,meerut,uttar pradesh,29.00120163,77.77536476360262,7.5,24.0,21.1,40.5,12.4,17.408461538461538,53.10802197802198,87.05,14.141373626373625
Uttar Pradesh,Meerut,Kharif,2018 - 2019,Rice,15200.0,43229.0,2.84,2018,meerut,uttar pradesh,29.00120163,77.77536476360262,7.5,24.0,21.1,40.5,12.4,30.588770491803277,67.7183606557377,800.8799999999999,16.944836065573774
Uttar Pradesh,Meerut,Kharif,2018 - 2019,Sesamum,4.0,1.0,0.25,2018,meerut,uttar pradesh,29.00120163,77.77536476360262,7.5,24.0,21.1,40.5,12.4,30.588770491803277,67.7183606557377,800.8799999999999,16.944836065573774
Uttar Pradesh,Meerut,Kharif,2018 - 2019,Sugarcane,131936.0,12232050.0,92.71,2018,meerut,uttar pradesh,29.00120163,77.77536476360262,7.5,24.0,21.1,40.5,12.4,30.588770491803277,67.7183606557377,800.8799999999999,16.944836065573774
Uttar Pradesh,Meerut,Kharif,2018 - 2019,Sweet potato,2.0,23.0,11.5,2018,meerut,uttar pradesh,29.00120163,77.77536476360262,7.5,24.0,21.1,40.5,12.4,30.588770491803277,67.7183606557377,800.8799999999999,16.944836065573774
Uttar Pradesh,Meerut,Kharif,2018 - 2019,Urad,1153.0,1033.0,0.9,2018,meerut,uttar pradesh,29.00120163,77.77536476360262,7.5,24.0,21.1,40.5,12.4,30.588770491803277,67.7183606557377,800.8799999999999,16.944836065573774
Uttar Pradesh,Meerut,Rabi,2018 - 2019,Wheat,80065.0,373423.0,4.66,2018,meerut,uttar pradesh,29.00120163,77.77536476360262,7.5,24.0,21.1,40.5,12.4,17.408461538461538,53.10802197802198,87.05,14.141373626373625
Uttar Pradesh,Meerut,Kharif,2019 - 2020,Arhar/Tur,945.0,849.0,0.9,2019,meerut,uttar pradesh,29.00120163,77.77536476360262,7.5,24.0,21.1,40.5,12.4,32.39311475409836,58.701229508196725,464.53000000000003,18.632622950819673
Uttar Pradesh,Meerut,Rabi,2019 - 2020,Barley,85.0,340.0,4.0,2019,meerut,uttar pradesh,29.00120163,77.77536476360262,7.5,24.0,21.1,40.5,12.4,17.876939890710382,56.400928961748626,199.32999999999998,13.042349726775956
Uttar Pradesh,Meerut,Rabi,2019 - 2020,Coriander,19.0,14.0,0.74,2019,meerut,uttar pradesh,29.00120163,77.77536476360262,7.5,24.0,21.1,40.5,12.4,17.876939890710382,56.400928961748626,199.32999999999998,13.042349726775956
Uttar Pradesh,Meerut,Kharif,2019 - 2020,Dry chillies,67.0,58.0,0.87,2019,meerut,uttar pradesh,29.00120163,77.77536476360262,7.5,24.0,21.1,40.5,12.4,32.39311475409836,58.701229508196725,464.53000000000003,18.632622950819673
Uttar Pradesh,Meerut,Kharif,2019 - 2020,Maize,271.0,560.0,2.07,2019,meerut,uttar pradesh,29.00120163,77.77536476360262,7.5,24.0,21.1,40.5,12.4,32.39311475409836,58.701229508196725,464.53000000000003,18.632622950819673
Uttar Pradesh,Meerut,Rabi,2019 - 2020,Masoor,288.0,282.0,0.98,2019,meerut,uttar pradesh,29.00120163,77.77536476360262,7.5,24.0,21.1,40.5,12.4,17.876939890710382,56.400928961748626,199.32999999999998,13.042349726775956
Uttar Pradesh,Meerut,Kharif,2019 - 2020,Moong(Green Gram),35.0,46.0,1.31,2019,meerut,uttar pradesh,29.00120163,77.77536476360262,7.5,24.0,21.1,40.5,12.4,32.39311475409836,58.701229508196725,464.53000000000003,18.632622950819673
Uttar Pradesh,Meerut,Rabi,2019 - 2020,Onion,12.0,171.0,14.25,2019,meerut,uttar pradesh,29.00120163,77.77536476360262,7.5,24.0,21.1,40.5,12.4,17.876939890710382,56.400928961748626,199.32999999999998,13.042349726775956
Uttar Pradesh,Meerut,Rabi,2019 - 2020,Peas & beans (Pulses),280.0,461.0,1.65,2019,meerut,uttar pradesh,29.00120163,77.77536476360262,7.5,24.0,21.1,40.5,12.4,17.876939890710382,56.400928961748626,199.32999999999998,13.042349726775956
Uttar Pradesh,Meerut,Rabi,2019 - 2020,Potato,5581.0,192896.0,34.56,2019,meerut,uttar pradesh,29.00120163,77.77536476360262,7.5,24.0,21.1,40.5,12.4,17.876939890710382,56.400928961748626,199.32999999999998,13.042349726775956
Uttar Pradesh,Meerut,Rabi,2019 - 2020,Rapeseed &Mustard,4972.0,7098.0,1.43,2019,meerut,uttar pradesh,29.00120163,77.77536476360262,7.5,24.0,21.1,40.5,12.4,17.876939890710382,56.400928961748626,199.32999999999998,13.042349726775956
Uttar Pradesh,Meerut,Kharif,2019 - 2020,Rice,17162.0,50165.0,2.92,2019,meerut,uttar pradesh,29.00120163,77.77536476360262,7.5,24.0,21.1,40.5,12.4,32.39311475409836,58.701229508196725,464.53000000000003,18.632622950819673
Uttar Pradesh,Meerut,Kharif,2019 - 2020,Sesamum,1.0,0.0,0.0,2019,meerut,uttar pradesh,29.00120163,77.77536476360262,7.5,24.0,21.1,40.5,12.4,32.39311475409836,58.701229508196725,464.53000000000003,18.632622950819673
Uttar Pradesh,Meerut,Kharif,2019 - 2020,Sugarcane,138815.0,12632720.0,91.0,2019,meerut,uttar pradesh,29.00120163,77.77536476360262,7.5,24.0,21.1,40.5,12.4,32.39311475409836,58.701229508196725,464.53000000000003,18.632622950819673
Uttar Pradesh,Meerut,Kharif,2019 - 2020,Sweet potato,1.0,12.0,12.0,2019,meerut,uttar pradesh,29.00120163,77.77536476360262,7.5,24.0,21.1,40.5,12.4,32.39311475409836,58.701229508196725,464.53000000000003,18.632622950819673
Uttar Pradesh,Meerut,Kharif,2019 - 2020,Urad,1056.0,1413.0,1.34,2019,meerut,uttar pradesh,29.00120163,77.77536476360262,7.5,24.0,21.1,40.5,12.4,32.39311475409836,58.701229508196725,464.53000000000003,18.632622950819673
Uttar Pradesh,Meerut,Rabi,2019 - 2020,Wheat,74650.0,340180.0,4.56,2019,meerut,uttar pradesh,29.00120163,77.77536476360262,7.5,24.0,21.1,40.5,12.4,17.876939890710382,56.400928961748626,199.32999999999998,13.042349726775956
Uttar Pradesh,Meerut,Rabi,2019 - 2020,Turmeric,7.0,10.0,1.43,2019,meerut,uttar pradesh,29.00120163,77.77536476360262,7.5,24.0,21.1,40.5,12.4,17.876939890710382,56.400928961748626,199.32999999999998,13.042349726775956
Uttar Pradesh,Meerut,Kharif,2020 - 2021,Arhar/Tur,176.0,128.0,0.73,2020,meerut,uttar pradesh,29.00120163,77.77536476360262,7.5,24.0,21.1,40.5,12.4,31.34295081967213,64.00491803278689,526.68,19.131229508196718
Uttar Pradesh,Meerut,Kharif,2020 - 2021,Bajra,24.0,45.0,1.88,2020,meerut,uttar pradesh,29.00120163,77.77536476360262,7.5,24.0,21.1,40.5,12.4,31.34295081967213,64.00491803278689,526.68,19.131229508196718
Uttar Pradesh,Meerut,Rabi,2020 - 2021,Barley,104.0,409.0,3.93,2020,meerut,uttar pradesh,29.00120163,77.77536476360262,7.5,24.0,21.1,40.5,12.4,19.53840659340659,38.611428571428576,52.92999999999999,14.443736263736264
Uttar Pradesh,Meerut,Rabi,2020 - 2021,Coriander,21.0,16.0,0.76,2020,meerut,uttar pradesh,29.00120163,77.77536476360262,7.5,24.0,21.1,40.5,12.4,19.53840659340659,38.611428571428576,52.92999999999999,14.443736263736264
Uttar Pradesh,Meerut,Kharif,2020 - 2021,Cotton(lint),14.0,29.41,2.1,2020,meerut,uttar pradesh,29.00120163,77.77536476360262,7.5,24.0,21.1,40.5,12.4,31.34295081967213,64.00491803278689,526.68,19.131229508196718
Uttar Pradesh,Meerut,Kharif,2020 - 2021,Dry chillies,70.0,62.0,0.89,2020,meerut,uttar pradesh,29.00120163,77.77536476360262,7.5,24.0,21.1,40.5,12.4,31.34295081967213,64.00491803278689,526.68,19.131229508196718
Uttar Pradesh,Meerut,Rabi,2020 - 2021,Gram,7.0,8.0,1.14,2020,meerut,uttar pradesh,29.00120163,77.77536476360262,7.5,24.0,21.1,40.5,12.4,19.53840659340659,38.611428571428576,52.92999999999999,14.443736263736264
Uttar Pradesh,Meerut,Kharif,2020 - 2021,Maize,210.0,416.0,1.98,2020,meerut,uttar pradesh,29.00120163,77.77536476360262,7.5,24.0,21.1,40.5,12.4,31.34295081967213,64.00491803278689,526.68,19.131229508196718
Uttar Pradesh,Meerut,Rabi,2020 - 2021,Masoor,542.0,550.0,1.01,2020,meerut,uttar pradesh,29.00120163,77.77536476360262,7.5,24.0,21.1,40.5,12.4,19.53840659340659,38.611428571428576,52.92999999999999,14.443736263736264
Uttar Pradesh,Meerut,Kharif,2020 - 2021,Moong(Green Gram),30.0,43.0,1.43,2020,meerut,uttar pradesh,29.00120163,77.77536476360262,7.5,24.0,21.1,40.5,12.4,31.34295081967213,64.00491803278689,526.68,19.131229508196718
Uttar Pradesh,Meerut,Rabi,2020 - 2021,Onion,21.0,315.0,15.0,2020,meerut,uttar pradesh,29.00120163,77.77536476360262,7.5,24.0,21.1,40.5,12.4,19.53840659340659,38.611428571428576,52.92999999999999,14.443736263736264
Uttar Pradesh,Meerut,Rabi,2020 - 2021,Peas & beans (Pulses),366.0,569.0,1.55,2020,meerut,uttar pradesh,29.00120163,77.77536476360262,7.5,24.0,21.1,40.5,12.4,19.53840659340659,38.611428571428576,52.92999999999999,14.443736263736264
Uttar Pradesh,Meerut,Rabi,2020 - 2021,Potato,5163.0,177189.0,34.32,2020,meerut,uttar pradesh,29.00120163,77.77536476360262,7.5,24.0,21.1,40.5,12.4,19.53840659340659,38.611428571428576,52.92999999999999,14.443736263736264
Uttar Pradesh,Meerut,Rabi,2020 - 2021,Rapeseed &Mustard,5670.0,8682.0,1.53,2020,meerut,uttar pradesh,29.00120163,77.77536476360262,7.5,24.0,21.1,40.5,12.4,19.53840659340659,38.611428571428576,52.92999999999999,14.443736263736264
Uttar Pradesh,Meerut,Kharif,2020 - 2021,Rice,15135.0,44497.0,2.94,2020,meerut,uttar pradesh,29.00120163,77.77536476360262,7.5,24.0,21.1,40.5,12.4,31.34295081967213,64.00491803278689,526.68,19.131229508196718
Uttar Pradesh,Meerut,Kharif,2020 - 2021,Sugarcane,148011.0,13495000.0,91.18,2020,meerut,uttar pradesh,29.00120163,77.77536476360262,7.5,24.0,21.1,40.5,12.4,31.34295081967213,64.00491803278689,526.68,19.131229508196718
Uttar Pradesh,Meerut,Kharif,2020 - 2021,Sweet potato,2.0,25.0,12.5,2020,meerut,uttar pradesh,29.00120163,77.77536476360262,7.5,24.0,21.1,40.5,12.4,31.34295081967213,64.00491803278689,526.68,19.131229508196718
